timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1506265200,Sep 24 2017 - 3:00pm,complete,N/A,Racing de Casablanca,Hassania Agadir,N/A,0.00,1.00,0.53,1.07,0,3,3,0,0,0,"","",6,2,3,0,2,0,1,2,0,2,8,8,0,5,8,3,-1,-1,52,48,0.00,0.00,2.50,100,100,50,0,0,0,0,8.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stade Moulay Rachid (Casablanca)
1506265200,Sep 24 2017 - 3:00pm,complete,N/A,Chabab Rif Hoceima,Chabab Atlas Khénifra,N/A,1.00,1.00,1.33,0.73,2,0,2,0,0,0,"","",2,1,2,0,2,0,0,2,0,2,20,5,9,0,11,5,-1,-1,52,48,0.00,0.00,1.00,50,50,0,0,0,0,0,5.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stade Mimoun Al Arsi
1506272400,Sep 24 2017 - 5:00pm,complete,N/A,Khouribga,Ittihad Tanger,N/A,1.00,3.00,1.93,1.40,1,1,2,0,0,0,"","",2,3,0,0,0,0,0,0,0,0,11,7,4,3,7,4,-1,-1,52,48,0.00,0.00,2.50,50,100,50,0,0,0,0,6.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stade du Phosphate
1506279600,Sep 24 2017 - 7:00pm,complete,N/A,Difaâ El Jadida,Rapide Oued Zem,N/A,1.00,1.00,2.20,0.60,3,1,4,0,0,0,"","",4,5,0,0,5,0,0,0,1,4,19,8,8,5,11,3,-1,-1,53,47,0.00,0.00,0.00,0,0,0,0,0,0,0,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stade Ben Ahmed El Abdi
1506697200,Sep 29 2017 - 3:00pm,complete,N/A,Chabab Atlas Khénifra,RSB Berkane,N/A,3.00,0.00,1.20,1.07,1,1,2,0,0,0,"","",9,4,0,0,0,0,0,0,0,0,16,11,4,5,12,6,-1,-1,59,41,0.00,0.00,2.50,0,100,50,0,0,0,0,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stade Municipal (Khénifra)
1506708000,Sep 29 2017 - 6:00pm,complete,N/A,Olympic Safi,Racing de Casablanca,N/A,3.00,1.00,1.93,0.60,2,2,4,0,0,0,"","",2,1,0,0,0,0,0,0,0,0,6,7,5,4,1,3,-1,-1,58,42,0.00,0.00,2.50,100,100,50,0,0,0,0,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stade El Massira
1506783600,Sep 30 2017 - 3:00pm,complete,N/A,Hassania Agadir,Khouribga,N/A,3.00,0.00,2.33,0.40,3,0,3,0,0,0,"","",4,7,1,0,3,0,1,0,1,2,9,12,4,2,5,10,-1,-1,52,48,0.00,0.00,3.00,50,100,100,0,0,0,0,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stade d'Agadir
1506790800,Sep 30 2017 - 5:00pm,complete,N/A,Kawkab Marrakech,FAR Rabat,N/A,3.00,0.00,1.40,1.53,0,1,1,0,0,0,"","",7,5,0,0,0,0,0,0,0,0,9,11,3,4,6,7,-1,-1,49,51,0.00,0.00,2.50,50,100,50,0,0,0,0,8.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stade de Marrakech
1506870000,Oct 1 2017 - 3:00pm,complete,N/A,Ittihad Tanger,Raja Casablanca,N/A,1.00,1.00,2.07,1.27,1,1,2,0,0,0,"","",5,2,6,0,3,0,2,4,1,2,7,4,5,3,2,1,-1,-1,36,64,0.00,0.00,2.00,100,100,0,0,0,0,0,14.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Grand Stade de Tanger
1506870000,Oct 1 2017 - 3:00pm,complete,N/A,Rapide Oued Zem,Moghreb Tétouan,N/A,0.00,0.00,1.87,0.87,2,0,2,0,0,0,"","",3,7,0,0,1,0,0,0,0,1,7,11,4,2,3,9,-1,-1,48,52,0.00,0.00,1.00,0,50,0,0,0,0,0,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stade Municipal (Kasba Tadla)
1508497200,Oct 20 2017 - 11:00am,complete,N/A,Racing de Casablanca,Chabab Atlas Khénifra,N/A,0.00,0.50,0.53,0.73,1,1,2,0,0,0,"","",-1,-1,0,0,0,0,0,0,0,0,-2,-2,-1,-1,-1,-1,-1,-1,51,49,0.00,0.00,2.00,25,75,50,0,0,0,0,5.50,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stade Moulay Rachid (Casablanca)
1508515200,Oct 20 2017 - 4:00pm,complete,N/A,Kawkab Marrakech,Ittihad Tanger,N/A,1.50,2.00,1.40,1.40,2,2,4,0,0,0,"","",0,3,0,0,0,0,0,0,0,0,5,8,4,4,1,4,-1,-1,52,48,0.00,0.00,2.25,50,75,50,0,0,0,0,9.00,1.00,0.00,0.00,0.00,0.00,2.60,0.00,0.00,0.00,0.00,Stade de Marrakech
1508515200,Oct 20 2017 - 4:00pm,complete,N/A,FAR Rabat,Difaâ El Jadida,N/A,1.00,0.00,1.33,1.00,1,2,3,0,0,0,"","",7,5,1,0,3,1,0,1,1,3,8,9,2,5,6,4,-1,-1,55,45,0.00,0.00,0.00,0,0,0,0,0,0,0,3.00,0.00,0.00,0.00,0.00,0.00,2.37,0.00,0.00,0.00,0.00,Stade Prince Moulay Abdallah
1508594400,Oct 21 2017 - 2:00pm,complete,N/A,Chabab Rif Hoceima,Rapide Oued Zem,N/A,2.00,0.50,1.33,0.60,1,2,3,0,0,0,"","",6,0,0,0,3,0,0,0,0,3,12,3,5,3,7,0,-1,-1,48,52,0.00,0.00,2.00,50,75,25,25,0,0,0,6.00,4.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stade Mimoun Al Arsi
1508688000,Oct 22 2017 - 4:00pm,complete,N/A,Khouribga,Olympic Safi,N/A,1.00,0.50,1.93,0.93,2,2,4,0,0,0,"","",6,6,0,0,0,0,0,0,0,0,10,12,3,3,7,9,-1,-1,54,46,0.00,0.00,2.25,75,75,25,25,0,0,0,9.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stade du Phosphate
1508695200,Oct 22 2017 - 6:00pm,complete,N/A,Raja Casablanca,Hassania Agadir,N/A,3.00,2.00,1.93,1.07,2,1,3,0,0,0,"","",-1,-1,0,0,0,0,0,0,0,0,-2,-2,-1,-1,-1,-1,-1,-1,52,48,0.00,0.00,2.75,25,100,50,25,0,0,0,11.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stade Mohamed V
1509102000,Oct 27 2017 - 11:00am,complete,N/A,Hassania Agadir,Kawkab Marrakech,N/A,3.00,1.50,2.33,0.73,1,1,2,0,0,0,"","",-1,-1,0,0,0,0,0,0,0,0,-2,-2,-1,-1,-1,-1,-1,-1,47,53,0.00,0.00,3.25,25,100,100,25,0,0,0,8.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stade d'Agadir
1509102000,Oct 27 2017 - 11:00am,complete,N/A,Ittihad Tanger,FAR Rabat,N/A,1.00,1.50,2.07,1.53,0,1,1,0,0,0,"","",-1,-1,0,0,0,0,0,0,0,0,-2,-2,-1,-1,-1,-1,-1,-1,48,52,0.00,0.00,1.75,50,75,0,0,0,0,0,9.00,3.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Grand Stade de Tanger
1509102000,Oct 27 2017 - 11:00am,complete,N/A,Olympic Safi,Raja Casablanca,N/A,2.00,1.00,1.93,1.27,2,0,2,0,0,0,"","",-1,-1,0,0,0,0,0,0,0,0,-2,-2,-1,-1,-1,-1,-1,-1,53,47,0.00,0.00,2.75,100,100,50,25,0,0,0,10.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stade El Massira
1509102000,Oct 27 2017 - 11:00am,complete,N/A,Difaâ El Jadida,Moghreb Tétouan,N/A,2.00,0.00,2.20,0.87,3,0,3,0,0,0,"","",-1,-1,0,0,0,0,0,0,0,0,-2,-2,-1,-1,-1,-1,-1,-1,47,53,0.00,0.00,2.00,25,75,25,25,0,0,0,13.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stade Ben Ahmed El Abdi
1509102000,Oct 27 2017 - 11:00am,complete,N/A,FUS Rabat,Racing de Casablanca,N/A,0.00,1.00,1.80,0.60,2,0,2,0,0,0,"","",-1,-1,0,0,0,0,0,0,0,0,-2,-2,-1,-1,-1,-1,-1,-1,48,52,0.00,0.00,1.50,50,50,25,25,0,0,0,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stade du FUS (Hay Nahda) (Rabat)
1509102000,Oct 27 2017 - 11:00am,complete,N/A,Rapide Oued Zem,RSB Berkane,N/A,3.00,0.50,1.87,1.07,1,1,2,0,0,0,"","",-1,-1,0,0,0,0,0,0,0,0,-2,-2,-1,-1,-1,-1,-1,-1,53,47,0.00,0.00,2.25,25,100,25,0,0,0,0,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stade Municipal (Kasba Tadla)
1509102000,Oct 27 2017 - 11:00am,complete,N/A,Chabab Atlas Khénifra,Khouribga,N/A,2.00,0.00,1.20,0.40,0,1,1,0,0,0,"","",-1,-1,0,0,0,0,0,0,0,0,-2,-2,-1,-1,-1,-1,-1,-1,51,49,0.00,0.00,2.50,50,100,50,0,0,0,0,12.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stade Municipal (Khénifra)
1509548400,Nov 1 2017 - 3:00pm,complete,N/A,Moghreb Tétouan,FUS Rabat,N/A,1.00,3.00,1.53,1.47,0,2,2,0,0,0,"","",-1,-1,0,0,0,0,0,0,0,0,-2,-2,-1,-1,-1,-1,-1,-1,53,47,0.00,0.00,4.00,100,100,100,100,0,0,0,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stade Municipal (El Araïch (Larache))
1509728400,Nov 3 2017 - 5:00pm,complete,N/A,Chabab Rif Hoceima,Difaâ El Jadida,N/A,1.33,3.00,1.33,1.00,2,2,4,0,0,0,"","",-1,-1,0,0,0,0,0,0,0,0,-2,-2,-1,-1,-1,-1,-1,-1,51,49,0.00,0.00,2.67,84,100,67,0,0,0,0,9.00,6.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stade Mimoun Al Arsi
1509728400,Nov 3 2017 - 5:00pm,complete,N/A,FAR Rabat,Moghreb Tétouan,N/A,0.50,0.00,1.33,0.87,2,0,2,0,0,0,"","",-1,-1,0,0,0,0,0,0,0,0,-2,-2,-1,-1,-1,-1,-1,-1,49,51,0.00,0.00,1.92,25,75,42,0,0,0,0,14.00,0.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stade de Marrakech
1509728400,Nov 3 2017 - 5:00pm,complete,N/A,Khouribga,FUS Rabat,N/A,1.00,3.00,1.93,1.47,2,1,3,0,0,0,"","",-1,-1,0,0,0,0,0,0,0,0,-2,-2,-1,-1,-1,-1,-1,-1,52,48,0.00,0.00,2.84,75,100,42,42,0,0,0,6.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stade du Phosphate
1509728400,Nov 3 2017 - 5:00pm,complete,N/A,Kawkab Marrakech,Olympic Safi,N/A,1.33,0.67,1.40,0.93,1,1,2,0,0,0,"","",-1,-1,0,0,0,0,0,0,0,0,-2,-2,-1,-1,-1,-1,-1,-1,53,47,0.00,0.00,2.84,67,67,67,50,0,0,0,10.33,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stade de Marrakech
1509728400,Nov 3 2017 - 5:00pm,complete,N/A,Racing de Casablanca,Rapide Oued Zem,N/A,0.33,1.33,0.53,0.60,3,1,4,0,0,0,"","",4,3,1,0,2,1,0,1,0,3,13,5,5,2,8,3,-1,-1,51,49,0.00,0.00,2.50,67,84,67,17,0,0,0,6.50,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stade Père-Jégo
1509728400,Nov 3 2017 - 5:00pm,complete,N/A,Raja Casablanca,Chabab Atlas Khénifra,N/A,3.00,0.67,1.93,0.73,1,2,3,0,0,0,"","",-1,-1,0,0,0,0,0,0,0,0,-2,-2,-1,-1,-1,-1,-1,-1,48,52,0.00,0.00,2.17,33,84,34,17,0,0,0,8.50,1.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stade Mohamed V
1509728400,Nov 3 2017 - 5:00pm,complete,N/A,Ittihad Tanger,Hassania Agadir,N/A,0.67,1.33,2.07,1.07,2,2,4,0,0,0,"","",-1,-1,0,0,0,0,0,0,0,0,-2,-2,-1,-1,-1,-1,-1,-1,52,48,0.00,0.00,2.17,67,84,34,0,0,0,0,8.50,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Grand Stade de Tanger
1510326000,Nov 10 2017 - 3:00pm,complete,N/A,Rapide Oued Zem,Wydad Casablanca,N/A,2.00,0.00,1.87,1.47,1,1,2,0,0,0,"","",0,6,0,0,1,0,0,0,0,1,8,14,5,4,3,10,-1,-1,47,53,0.00,0.00,1.00,25,50,0,0,0,0,0,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stade Municipal (Kasba Tadla)
1510333200,Nov 10 2017 - 5:00pm,complete,N/A,Hassania Agadir,FAR Rabat,N/A,2.33,2.00,2.33,1.53,2,2,4,0,0,0,"","",-1,-1,0,0,0,0,0,0,0,0,-2,-2,-1,-1,-1,-1,-1,-1,49,51,0.00,0.00,2.00,17,67,34,0,0,0,0,8.50,0.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stade d'Agadir
1510333200,Nov 10 2017 - 5:00pm,complete,N/A,Chabab Atlas Khénifra,Kawkab Marrakech,N/A,1.33,1.33,1.20,0.73,0,0,0,0,0,0,"","",-1,-1,0,0,0,0,0,0,0,0,-2,-2,-1,-1,-1,-1,-1,-1,51,49,0.00,0.00,2.34,50,84,34,17,0,0,0,9.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stade Municipal (Khénifra)
1510333200,Nov 10 2017 - 5:00pm,complete,N/A,FUS Rabat,Raja Casablanca,N/A,3.00,0.67,1.80,1.27,0,0,0,0,0,0,"","",-1,-1,0,0,0,0,0,0,0,0,-2,-2,-1,-1,-1,-1,-1,-1,48,52,0.00,0.00,2.00,34,100,0,0,0,0,0,5.50,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stade Prince Moulay Abdallah
1510333200,Nov 10 2017 - 5:00pm,complete,N/A,Moghreb Tétouan,Chabab Rif Hoceima,N/A,0.50,0.00,1.53,0.87,0,2,2,0,0,0,"","",-1,-1,0,0,0,0,0,0,0,0,-2,-2,-1,-1,-1,-1,-1,-1,50,50,0.00,0.00,3.00,75,100,75,25,0,0,0,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stade Municipal (El Araïch (Larache))
1510333200,Nov 10 2017 - 5:00pm,complete,N/A,Rapide Oued Zem,Khouribga,N/A,1.67,1.00,1.87,0.40,1,0,1,0,0,0,"","",-1,-1,0,0,0,0,0,0,0,0,-2,-2,-1,-1,-1,-1,-1,-1,47,53,0.00,0.00,2.17,50,84,34,0,0,0,0,8.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stade Municipal (Kasba Tadla)
1510333200,Nov 10 2017 - 5:00pm,complete,N/A,Olympic Safi,Ittihad Tanger,N/A,2.33,1.67,1.93,1.40,1,0,1,0,0,0,"","",-1,-1,0,0,0,0,0,0,0,0,-2,-2,-1,-1,-1,-1,-1,-1,50,50,0.00,0.00,3.00,67,100,67,33,0,0,0,7.50,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stade El Massira
1510333200,Nov 10 2017 - 5:00pm,complete,N/A,Wydad Casablanca,Racing de Casablanca,N/A,0.00,0.67,1.93,0.60,0,0,0,0,0,0,"","",-1,-1,0,0,0,0,0,0,0,0,-2,-2,-1,-1,-1,-1,-1,-1,51,49,0.00,0.00,3.34,84,100,67,67,0,0,0,6.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stade Mohamed V
1510765200,Nov 15 2017 - 5:00pm,complete,N/A,FAR Rabat,Wydad Casablanca,N/A,1.33,1.00,1.33,1.47,0,0,0,0,0,0,"","",0,6,0,0,0,0,0,0,0,0,11,15,5,5,6,10,-1,-1,46,54,0.00,0.00,1.84,67,84,17,0,0,0,0,11.00,1.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stade de Marrakech
1511370000,Nov 22 2017 - 5:00pm,complete,N/A,Wydad Casablanca,Difaâ El Jadida,N/A,0.50,2.00,1.93,1.00,2,1,3,0,0,0,"","",3,3,4,0,2,0,2,2,2,0,12,15,10,7,2,8,-1,-1,44,56,0.00,0.00,2.75,75,75,75,50,0,0,0,10.00,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stade Prince Moulay Abdallah
1511546400,Nov 24 2017 - 6:00pm,complete,N/A,Hassania Agadir,Olympic Safi,N/A,2.00,0.75,2.33,0.93,1,0,1,0,0,0,"","",2,5,4,0,5,0,1,3,2,3,5,6,2,0,3,6,-1,-1,48,52,0.00,0.00,2.88,63,88,63,38,0,0,0,10.83,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Stade d'Agadir
1511622000,Nov 25 2017 - 3:00pm,complete,N/A,RSB Berkane,Moghreb Tétouan,N/A,1.50,0.00,1.67,0.87,1,2,3,0,0,0,"","",8,4,2,0,4,0,0,2,1,3,14,9,7,6,7,3,-1,-1,50,50,0.00,0.00,2.13,0,75,38,0,0,0,0,16.00,3.25,2.00,2.80,4.05,0.00,0.00,0.00,0.00,0.00,0.00,Stade d'Honneur d'Oujda
1511622000,Nov 25 2017 - 3:00pm,complete,N/A,Ittihad Tanger,Chabab Atlas Khénifra,N/A,0.75,1.25,2.07,0.73,1,0,1,0,0,0,"","",2,7,3,0,2,0,0,3,1,1,5,5,4,2,1,3,-1,-1,49,51,0.00,0.00,2.00,63,75,25,13,0,0,0,6.00,2.00,1.95,3.05,4.00,0.00,0.00,0.00,0.00,0.00,0.00,Grand Stade de Tanger
