timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1537120800,Sep 16 2018 - 6:00pm,complete,N/A,Rapide Oued Zem,Kawkab Marrakech,N/A,0.00,0.00,1.80,0.60,1,0,1,0,0,0,"","",1,4,2,0,2,0,1,1,1,1,8,6,5,3,3,3,-1,-1,42,58,1.27,1.14,0.00,0,0,0,0,0,0,0,0.00,0.00,1.95,2.95,4.00,1.45,2.40,4.65,0.00,2.20,1.62,Stade Municipal (Oued Zem)
1537203600,Sep 17 2018 - 5:00pm,complete,N/A,Difaâ El Jadida,Khouribga,N/A,0.00,0.00,1.53,0.80,2,1,3,0,0,0,"","",8,2,2,0,3,0,2,0,2,1,19,7,11,3,8,4,-1,-1,61,39,2.66,1.07,0.00,0,0,0,0,0,0,0,0.00,0.00,1.69,3.50,4.50,1.34,2.10,3.80,0.00,2.10,1.69,Stade Ben Ahmed El Abdi
1537212600,Sep 17 2018 - 7:30pm,complete,N/A,FUS Rabat,Olympic Safi,N/A,0.00,0.00,1.53,1.00,3,0,3,0,0,0,"","",3,3,3,0,2,0,1,2,1,1,12,13,8,6,4,7,-1,-1,56,44,2.01,1.74,0.00,0,0,0,0,0,0,0,0.00,0.00,1.74,3.15,4.70,1.48,2.50,4.80,0.00,2.40,1.54,Stade du FUS (Hay Nahda) (Rabat)
1537628400,Sep 22 2018 - 3:00pm,complete,N/A,Kawkab Marrakech,Mouloudia Oujda,N/A,1.00,1.00,1.40,0.73,3,1,4,0,0,0,"","",4,3,2,0,1,0,0,2,1,0,13,8,6,3,7,5,-1,-1,52,48,1.56,1.09,2.00,100,100,0,0,0,0,0,10.00,3.00,2.40,3.05,2.80,1.42,2.30,4.30,0.00,2.05,1.71,Stade de Marrakech
1537635600,Sep 22 2018 - 5:00pm,complete,N/A,Ittihad Tanger,Moghreb Tétouan,N/A,1.00,0.00,1.33,0.80,1,1,2,0,0,0,"","",4,2,2,0,2,0,1,1,1,1,13,4,5,2,8,2,-1,-1,54,46,1.60,0.77,2.50,100,100,50,0,0,0,0,10.00,4.00,1.71,3.40,4.60,1.50,2.55,5.00,0.00,2.50,1.50,Grand Stade de Tanger
1537644600,Sep 22 2018 - 7:30pm,complete,N/A,Olympic Safi,Rapide Oued Zem,N/A,3.00,1.00,2.00,0.67,1,0,1,0,0,0,"","",3,5,4,1,4,1,3,2,2,3,5,3,2,0,3,3,-1,-1,47,53,0.90,0.56,2.50,100,100,50,0,0,0,0,3.00,4.00,2.25,2.95,3.15,1.56,2.70,5.40,0.00,2.40,1.56,Stade El Massira
1537711200,Sep 23 2018 - 2:00pm,complete,N/A,Khouribga,Chabab Rif Hoceima,N/A,3.00,0.00,1.60,0.47,2,1,3,0,0,0,"","",2,4,1,0,1,0,0,1,0,1,3,2,3,2,0,0,-1,-1,50,50,0.90,0.77,4.50,50,100,100,50,50,0,0,7.00,8.00,1.77,3.25,4.50,0.00,0.00,0.00,0.00,0.00,0.00,Stade du Phosphate
1537808400,Sep 24 2018 - 5:00pm,complete,N/A,FAR Rabat,Hassania Agadir,N/A,0.00,0.00,1.13,1.07,0,1,1,0,0,0,"","",4,8,3,0,3,0,0,3,0,3,2,4,0,4,2,0,-1,-1,51,49,0.54,0.91,1.00,0,0,0,0,0,0,0,9.00,6.00,2.25,2.90,3.20,1.41,2.25,4.25,0.00,2.05,1.74,Stade Prince Moulay Abdallah
1538154000,Sep 28 2018 - 5:00pm,complete,N/A,Moghreb Tétouan,Kawkab Marrakech,N/A,0.00,0.00,1.47,0.60,1,4,5,0,0,0,"","",11,2,0,0,0,0,0,0,0,0,9,11,5,6,4,5,-1,-1,64,36,0.00,0.00,0.50,0,0,0,0,0,0,0,4.00,2.00,1.80,3.20,4.35,1.42,2.30,4.30,0.00,2.20,1.62,Stade Saniat Rmel
1538233200,Sep 29 2018 - 3:00pm,complete,N/A,Difaâ El Jadida,Ittihad Tanger,N/A,3.00,1.00,1.53,1.33,1,0,1,0,0,0,"","",2,6,2,0,0,0,1,1,0,0,13,21,7,9,6,12,-1,-1,50,50,1.65,2.53,2.50,100,100,50,0,0,0,0,12.00,3.00,2.10,2.95,3.55,1.53,2.65,5.20,0.00,2.35,1.57,Stade Ben Ahmed El Abdi
1538326800,Sep 30 2018 - 5:00pm,complete,N/A,Hassania Agadir,Khouribga,N/A,0.00,0.00,1.93,0.80,1,0,1,0,0,0,"","",7,2,1,0,2,0,0,1,1,1,15,7,4,2,11,5,-1,-1,56,44,1.90,1.04,1.50,50,50,50,0,0,0,0,2.00,3.00,1.77,3.30,4.25,1.31,2.00,3.55,0.00,2.00,1.80,Stade d'Agadir
1538335800,Sep 30 2018 - 7:30pm,complete,N/A,FUS Rabat,Youssoufia Berrechid,N/A,3.00,0.00,1.53,1.07,1,1,2,0,0,0,"","",0,2,2,0,1,0,1,1,1,0,9,7,3,3,6,4,-1,-1,48,52,1.28,1.16,1.50,0,50,50,0,0,0,0,3.00,3.00,1.53,3.50,6.20,1.43,2.35,4.40,0.00,2.60,1.48,Stade du FUS (Hay Nahda) (Rabat)
1538406000,Oct 1 2018 - 3:00pm,complete,N/A,Chabab Rif Hoceima,RSB Berkane,N/A,0.00,0.00,1.33,0.73,0,1,1,0,0,0,"","",2,7,1,0,3,0,1,0,1,2,15,7,4,3,11,4,-1,-1,51,49,1.82,1.04,2.50,50,50,50,50,50,0,0,4.00,0.00,3.50,2.90,2.10,0.00,0.00,0.00,0.00,0.00,0.00,Stade de football d'Imzouren (Imzouren)
1538413200,Oct 1 2018 - 5:00pm,complete,N/A,Mouloudia Oujda,Olympic Safi,N/A,1.00,0.00,1.60,1.00,0,0,0,0,0,0,"","",8,5,0,0,0,0,0,0,0,0,13,9,4,3,9,6,-1,-1,54,46,1.68,1.23,2.50,50,100,50,0,0,0,0,5.00,3.00,2.25,3.05,3.00,0.00,0.00,0.00,0.00,0.00,0.00,Stade Prince Moulay Abdallah
1540047600,Oct 20 2018 - 3:00pm,complete,N/A,Khouribga,Raja Casablanca,N/A,3.00,0.00,1.60,1.60,1,1,2,0,0,0,"","",2,8,1,0,0,1,0,1,1,0,19,12,9,5,10,7,-1,-1,48,52,2.50,1.61,1.50,50,50,50,0,0,0,0,3.00,2.50,3.20,3.10,2.15,1.39,2.25,4.10,0.00,2.05,1.74,Stade du Phosphate
1540054800,Oct 20 2018 - 5:00pm,complete,N/A,Kawkab Marrakech,Difaâ El Jadida,N/A,2.00,3.00,1.40,1.07,2,1,3,0,0,0,"","",5,2,2,1,0,1,2,1,0,1,12,16,4,7,8,9,-1,-1,45,55,1.47,2.12,2.00,50,50,25,25,0,0,0,7.00,4.00,3.50,3.00,2.05,1.39,2.20,4.15,0.00,2.05,1.74,Stade de Marrakech
1540062000,Oct 20 2018 - 7:00pm,complete,N/A,Ittihad Tanger,Chabab Rif Hoceima,N/A,1.00,0.00,1.33,0.47,1,1,2,0,0,0,"","",5,2,1,0,3,0,0,1,1,2,9,8,4,3,5,5,-1,-1,55,45,1.52,1.14,3.25,75,100,50,25,25,0,0,9.00,4.50,1.44,3.70,7.00,1.42,2.30,4.30,0.00,2.65,1.45,Grand Stade de Tanger
1540134000,Oct 21 2018 - 3:00pm,complete,N/A,Youssoufia Berrechid,FAR Rabat,N/A,3.00,3.00,1.53,1.07,0,0,0,0,0,0,"","",0,5,0,0,0,0,0,0,0,0,6,15,2,5,4,10,-1,-1,46,54,0.95,1.81,3.00,50,50,50,50,50,0,0,7.00,1.00,3.35,3.00,2.15,1.43,2.35,4.50,0.00,2.15,1.67,Stade Municipal de Berrechid
1540141200,Oct 21 2018 - 5:00pm,complete,N/A,RSB Berkane,Hassania Agadir,N/A,1.00,1.50,1.87,1.07,0,0,0,0,0,0,"","",5,4,0,0,0,0,0,0,0,0,10,6,2,2,8,4,-1,-1,55,45,1.31,1.04,1.50,50,50,0,0,0,0,0,11.50,2.50,2.10,2.85,3.65,1.57,2.75,5.50,0.00,2.45,1.53,Stade Municipal de Berkane
1540148400,Oct 21 2018 - 7:00pm,complete,N/A,Wydad Casablanca,Mouloudia Oujda,N/A,0.00,0.50,2.60,0.73,2,0,2,0,0,0,"","",4,3,2,0,1,0,1,1,0,1,10,8,4,4,6,4,-1,-1,66,34,1.51,1.13,1.50,50,50,25,25,0,0,0,4.50,1.00,1.36,4.20,7.50,1.27,1.91,3.25,0.00,2.20,1.62,Stade Mohamed V
1540227600,Oct 22 2018 - 5:00pm,complete,N/A,Olympic Safi,Moghreb Tétouan,N/A,3.00,0.50,2.00,0.80,1,0,1,0,0,0,"","",4,2,0,0,0,0,0,0,0,0,10,9,5,4,5,5,-1,-1,50,50,0.00,0.00,2.25,75,75,50,0,0,0,0,5.50,5.50,2.10,2.90,3.50,1.62,2.95,5.95,0.00,2.55,1.49,Stade El Massira
1540234800,Oct 22 2018 - 7:00pm,complete,N/A,FUS Rabat,Rapide Oued Zem,N/A,2.00,0.50,1.53,0.67,1,1,2,0,0,0,"","",3,1,1,0,2,0,0,1,1,1,16,6,7,5,9,1,-1,-1,61,39,2.19,1.02,2.00,50,75,25,0,0,0,0,4.00,7.00,1.80,3.10,4.50,1.48,2.50,4.80,0.00,2.35,1.56,Stade du FUS (Hay Nahda) (Rabat)
1540573200,Oct 26 2018 - 5:00pm,complete,N/A,Moghreb Tétouan,RSB Berkane,N/A,0.00,3.00,1.47,0.73,1,0,1,0,0,0,"","",4,3,1,0,2,0,1,0,2,0,3,3,2,2,1,1,-1,-1,47,53,0.74,1.02,3.00,50,50,50,50,50,0,0,18.00,3.00,2.55,2.90,2.70,1.59,2.80,5.60,0.00,2.40,1.56,Stade Saniat Rmel
1540580400,Oct 26 2018 - 7:00pm,complete,N/A,Difaâ El Jadida,Olympic Safi,N/A,3.00,0.50,1.53,1.00,0,0,0,0,0,0,"","",8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,60,40,0.63,0.32,1.75,25,50,50,0,0,0,0,9.00,3.00,1.67,3.40,5.00,1.43,2.35,4.50,0.00,2.35,1.56,Stade Ben Ahmed El Abdi
1540652400,Oct 27 2018 - 3:00pm,complete,N/A,FAR Rabat,Khouribga,N/A,0.00,0.00,1.13,0.80,3,2,5,0,0,0,"","",3,2,1,0,2,0,0,1,1,1,6,3,4,3,2,0,-1,-1,49,51,1.19,0.84,1.50,25,25,25,0,0,0,0,6.00,6.00,1.83,3.25,4.00,0.00,0.00,0.00,0.00,0.00,0.00,Stade Municipal de Kénitra
1540652400,Oct 27 2018 - 3:00pm,complete,N/A,Chabab Rif Hoceima,Kawkab Marrakech,N/A,0.00,1.50,1.33,0.60,1,0,1,0,0,0,"","",3,5,4,0,2,0,0,4,0,2,12,8,4,5,8,3,-1,-1,40,60,1.66,1.43,3.00,50,50,50,50,50,0,0,6.00,1.50,2.40,2.95,2.90,0.00,0.00,0.00,0.00,0.00,0.00,Stade de football d'Imzouren (Imzouren)
1540659600,Oct 27 2018 - 5:00pm,complete,N/A,Rapide Oued Zem,Youssoufia Berrechid,N/A,3.00,1.00,1.80,1.07,2,0,2,0,0,0,"","",1,3,1,0,2,0,0,1,1,1,3,0,3,0,0,0,-1,-1,53,47,0.79,0.34,1.50,50,50,0,0,0,0,0,3.00,3.00,1.91,3.05,4.05,0.00,0.00,0.00,0.00,0.00,0.00,Stade Municipal (Oued Zem)
1540735200,Oct 28 2018 - 2:00pm,complete,N/A,Mouloudia Oujda,FUS Rabat,N/A,1.00,1.00,1.60,1.00,3,2,5,0,0,0,"","",4,2,4,0,4,0,0,4,1,3,10,10,5,6,5,4,-1,-1,40,60,1.48,1.76,1.50,75,75,0,0,0,0,0,8.00,2.50,3.60,3.00,2.05,1.47,2.45,4.75,0.00,2.20,1.62,Stade Municipal de Berkane
1540742400,Oct 28 2018 - 4:00pm,complete,N/A,Hassania Agadir,Ittihad Tanger,N/A,3.00,0.50,1.93,1.33,0,1,1,0,0,0,"","",8,5,2,0,1,0,1,1,0,1,0,2,0,2,0,0,-1,-1,60,40,0.57,0.65,1.25,25,25,0,0,0,0,0,12.00,1.50,2.15,2.85,3.60,1.53,2.65,5.20,0.00,2.35,1.57,Stade d'Agadir
1541253600,Nov 3 2018 - 2:00pm,complete,N/A,Kawkab Marrakech,Hassania Agadir,N/A,2.33,1.33,1.40,1.07,0,2,2,0,0,0,"","",3,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,-1,-1,47,53,0.00,0.00,1.84,50,50,34,17,0,0,0,10.00,4.34,3.00,2.85,2.40,1.47,2.45,4.75,0.00,2.20,1.65,Stade de Marrakech
1541269800,Nov 3 2018 - 6:30pm,complete,N/A,FUS Rabat,Moghreb Tétouan,N/A,1.67,0.33,1.53,0.80,0,1,1,0,0,0,"","",6,6,4,0,1,0,0,4,1,0,6,5,3,3,3,2,-1,-1,61,39,0.90,0.66,2.17,67,84,33,0,0,0,0,4.33,3.33,1.61,3.30,5.60,1.49,2.55,4.90,0.00,2.55,1.48,Stade du FUS (Hay Nahda) (Rabat)
1541340000,Nov 4 2018 - 2:00pm,complete,N/A,Youssoufia Berrechid,Khouribga,N/A,2.00,0.00,1.53,0.80,2,0,2,0,0,0,"","",7,4,1,0,2,0,0,1,2,0,8,6,5,0,3,6,-1,-1,53,47,1.34,0.83,1.75,34,34,34,17,17,0,0,3.00,2.83,2.35,2.90,3.00,1.54,2.65,5.25,0.00,2.30,1.59,Stade Municipal de Berrechid
1541347200,Nov 4 2018 - 4:00pm,complete,N/A,Rapide Oued Zem,Mouloudia Oujda,N/A,3.00,0.33,1.80,0.73,1,1,2,0,0,0,"","",6,2,1,0,2,0,0,1,0,2,12,12,4,3,8,9,-1,-1,54,46,1.58,1.48,2.09,34,75,17,17,0,0,0,5.00,2.50,2.00,3.05,3.70,1.50,2.55,5.00,0.00,2.35,1.57,Stade Municipal (Oued Zem)
1541354400,Nov 4 2018 - 6:00pm,complete,N/A,Olympic Safi,Chabab Rif Hoceima,N/A,3.00,0.33,2.00,0.47,1,1,2,0,0,0,"","",2,2,4,0,1,0,0,4,0,1,3,2,2,2,1,0,-1,-1,56,44,0.70,0.63,2.67,50,67,50,17,17,0,0,6.33,5.00,2.00,3.05,3.75,1.51,2.60,5.10,0.00,2.35,1.57,Stade El Massira
1541523600,Nov 6 2018 - 5:00pm,complete,N/A,RSB Berkane,FAR Rabat,N/A,1.00,2.00,1.87,1.07,2,1,3,0,0,0,"","",5,2,1,0,1,0,0,1,0,1,9,9,3,4,6,5,-1,-1,48,52,1.21,1.00,1.75,50,50,25,25,25,0,0,10.00,0.00,2.50,2.70,3.00,1.54,2.65,5.25,0.00,2.30,1.59,Stade Municipal de Berkane
1541610000,Nov 7 2018 - 5:00pm,complete,N/A,Ittihad Tanger,Raja Casablanca,N/A,1.00,1.00,1.33,1.60,1,1,2,0,0,0,"","",6,6,3,0,3,0,0,3,1,2,11,11,4,3,7,8,-1,-1,48,52,1.52,1.32,2.00,100,100,0,0,0,0,0,13.33,3.67,2.50,2.80,2.90,1.53,2.65,5.20,0.00,2.25,1.61,Grand Stade de Tanger
1541786400,Nov 9 2018 - 6:00pm,complete,N/A,Hassania Agadir,Olympic Safi,N/A,1.50,0.67,1.93,1.00,3,0,3,0,0,0,"","",4,1,4,0,2,0,2,2,1,1,12,8,5,5,7,3,-1,-1,53,47,0.00,0.00,1.00,0,17,17,0,0,0,0,11.17,2.17,1.77,3.00,5.20,1.59,2.85,5.70,0.00,2.70,1.43,Stade d'Agadir
1541858400,Nov 10 2018 - 2:00pm,complete,N/A,Mouloudia Oujda,Youssoufia Berrechid,N/A,1.67,0.50,1.60,1.07,0,1,1,0,0,0,"","",8,3,1,0,4,0,1,0,2,2,13,8,5,5,8,3,-1,-1,49,51,1.87,1.27,2.17,59,84,17,17,17,0,0,7.17,3.17,2.05,2.95,3.60,1.59,2.85,5.70,0.00,2.50,1.51,Stade Municipal de Berkane
1541865600,Nov 10 2018 - 4:00pm,complete,N/A,Moghreb Tétouan,Rapide Oued Zem,N/A,1.50,0.67,1.47,0.67,1,1,2,0,0,0,"","",11,3,1,0,5,0,1,0,2,3,17,7,6,5,11,2,-1,-1,51,49,2.27,1.09,2.34,59,59,25,25,25,0,0,9.50,4.17,2.10,2.80,3.70,1.74,3.30,6.85,0.00,2.80,1.41,Stade Saniat Rmel
1541872800,Nov 10 2018 - 6:00pm,complete,N/A,Difaâ El Jadida,FUS Rabat,N/A,2.33,0.50,1.53,1.00,1,2,3,0,0,0,"","",8,1,1,0,4,0,0,1,1,3,8,5,3,3,5,2,-1,-1,63,37,1.31,0.85,2.42,67,67,42,25,25,0,0,8.50,4.33,1.83,3.00,4.50,1.45,2.40,4.65,0.00,2.30,1.59,Stade Ben Ahmed El Abdi
1541944800,Nov 11 2018 - 2:00pm,complete,N/A,FAR Rabat,Ittihad Tanger,N/A,1.00,1.33,1.13,1.33,0,0,0,0,0,0,"","",3,2,0,0,0,0,0,0,0,0,18,6,4,2,14,4,-1,-1,63,37,2.02,0.98,1.83,33,33,17,17,17,0,0,8.67,3.34,2.35,2.85,3.15,1.49,2.55,4.90,0.00,2.25,1.62,Stade du FUS (Belvédère) (Rabat)
1541944800,Nov 11 2018 - 2:00pm,complete,N/A,Raja Casablanca,Kawkab Marrakech,N/A,3.00,1.00,2.07,0.60,2,0,2,0,0,0,"","",7,2,4,0,1,0,3,1,0,1,13,17,7,7,6,10,-1,-1,50,50,1.75,2.21,4.17,17,67,67,67,67,0,0,9.67,3.33,1.57,3.65,5.40,1.30,1.95,3.45,0.00,2.05,1.74,Stade Mohamed V
1541944800,Nov 11 2018 - 2:00pm,complete,N/A,Chabab Rif Hoceima,Wydad Casablanca,N/A,1.00,0.00,1.33,1.33,2,1,3,0,0,0,"","",3,3,2,0,2,0,1,1,2,0,11,10,5,8,6,2,-1,-1,50,50,1.60,1.88,2.67,67,67,67,17,17,0,0,9.00,5.67,4.35,3.20,1.80,1.44,2.40,4.55,0.00,2.30,1.59,Stade de football d'Imzouren (Imzouren)
1541952000,Nov 11 2018 - 4:00pm,complete,N/A,Khouribga,RSB Berkane,N/A,2.33,1.50,1.60,0.73,2,2,4,0,0,0,"","",7,2,1,0,3,0,0,1,2,1,14,6,7,5,7,1,-1,-1,62,38,2.30,1.21,1.84,50,50,34,0,0,0,0,7.67,4.50,2.70,2.70,2.75,1.49,2.55,4.90,0.00,2.20,1.65,Stade du Phosphate
1542466800,Nov 17 2018 - 3:00pm,complete,N/A,Hassania Agadir,Raja Casablanca,N/A,2.00,1.00,1.93,1.60,0,0,0,0,0,0,"","",7,4,0,0,0,0,0,0,0,0,9,4,0,2,9,2,-1,-1,52,48,1.06,0.86,1.84,50,67,17,0,0,0,0,13.33,4.83,2.15,2.90,3.40,1.48,2.50,4.80,0.00,2.20,1.62,Stade d'Agadir
1542897000,Nov 22 2018 - 2:30pm,complete,N/A,Wydad Casablanca,Youssoufia Berrechid,N/A,3.00,1.33,2.60,1.07,3,2,5,0,0,0,"","",5,8,4,0,1,0,0,4,0,1,6,5,5,4,1,1,-1,-1,48,52,1.22,1.13,1.84,17,84,0,0,0,0,0,6.67,4.33,1.61,3.40,5.55,1.40,2.25,4.20,0.00,2.30,1.59,Stade Mohamed V
1542996000,Nov 23 2018 - 6:00pm,complete,N/A,Ittihad Tanger,Khouribga,N/A,1.00,0.00,1.33,0.80,0,0,0,0,0,0,"","",3,3,0,0,0,0,0,0,0,0,9,4,4,2,5,2,-1,-1,56,44,1.36,0.83,2.38,75,88,25,13,13,0,0,8.00,4.25,1.74,3.30,4.50,0.00,0.00,0.00,0.00,0.00,0.00,Grand Stade de Tanger
1543068000,Nov 24 2018 - 2:00pm,complete,N/A,Kawkab Marrakech,FAR Rabat,N/A,1.75,1.33,1.40,1.07,0,0,0,0,0,0,"","",2,7,0,0,0,0,0,0,0,0,19,10,2,3,17,7,-1,-1,49,51,1.68,1.13,2.71,71,84,59,29,17,0,0,8.00,2.33,3.30,3.05,2.10,0.00,0.00,0.00,0.00,0.00,0.00,Stade de Marrakech
1543154400,Nov 25 2018 - 2:00pm,complete,N/A,Mouloudia Oujda,Moghreb Tétouan,N/A,1.25,1.00,1.60,0.80,1,0,1,0,0,0,"","",0,9,3,1,2,0,1,3,0,2,7,12,3,6,4,6,-1,-1,50,50,0.73,1.56,1.88,50,50,25,13,13,0,0,8.75,2.75,2.55,2.80,2.85,0.00,0.00,0.00,0.00,0.00,0.00,Complexe Sportif de Fès
1543154400,Nov 25 2018 - 2:00pm,complete,N/A,Youssoufia Berrechid,RSB Berkane,N/A,2.33,1.33,1.53,0.73,1,0,1,0,0,0,"","",4,4,2,0,3,0,0,2,2,1,8,7,4,4,4,3,-1,-1,43,57,0.99,1.01,1.50,17,33,17,17,0,0,0,7.00,3.34,3.00,2.75,2.40,0.00,0.00,0.00,0.00,0.00,0.00,Stade Municipal de Berrechid
1543161600,Nov 25 2018 - 4:00pm,complete,N/A,Rapide Oued Zem,Difaâ El Jadida,N/A,2.33,1.50,1.80,1.07,1,1,2,0,0,0,"","",8,3,0,0,4,0,0,0,1,3,18,12,6,3,12,9,-1,-1,50,50,2.42,1.46,1.84,42,59,25,0,0,0,0,5.17,3.33,2.80,2.80,2.50,0.00,0.00,0.00,0.00,0.00,0.00,Stade Municipal (Oued Zem)
